"Klucz","KluczOpakZewn","KodKreskowy","OpisOpakowania","StatusOpak","IdRodzOpak","NrWersji","IdSesji","NrZlecenia","DataBrakowania","OstatniePrzyj","OstatnieWyd","IdGrupyDokKl","RokDokumentu"
"2012","3785","000000002012","\N","10","23","5","2570","","2015-12-31 00:00:00","\N","\N","130","2005"
"7255","3997","000000007255","\N","10","23","4","2628","","2027-12-31 00:00:00","\N","\N","132","2007"
"2090","3527","000000002090","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"7700","3730","000000007700","\N","10","23","4","2586","","2029-12-31 00:00:00","\N","\N","147","2009"
"2103","3526","000000002103","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"7735","3825","000000007735","\N","10","23","4","2586","","2013-12-31 00:00:00","\N","\N","147","2007"
"2111","3527","000000002111","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"2013","3783","000000002013","\N","10","23","4","2570","","2015-12-31 00:00:00","\N","\N","130","2005"
"7427","3732","000000007427","\N","10","23","4","2586","","2015-12-31 00:00:00","\N","\N","147","2009"
"14317","\N","000000014317","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"7765","3726","000000007765","\N","10","23","4","2586","","2030-12-31 00:00:00","\N","\N","147","2010"
"2014","3784","000000002014","\N","10","23","4","2570","","2016-12-31 00:00:00","\N","\N","130","2006"
"6548","3737","000000006548","\N","10","23","4","2586","","2030-12-31 00:00:00","\N","\N","147","2010"
"14318","\N","000000014318","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2084","\N","000000002084","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2085","\N","000000002085","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14319","\N","000000014319","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14320","\N","000000014320","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14321","\N","000000014321","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2054","3617","000000002054","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"2016","\N","000000002016","\N","10","23","2","2570","\N","2016-12-31 00:00:00","\N","\N","130","2006"
"3491","\N","000000003491","\N","10","23","2","2553","\N","2013-12-31 00:00:00","\N","\N","143","2008"
"11367","\N","000000011367","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"1798","\N","000000001798","\N","10","23","3","2545","\N","2015-12-31 00:00:00","\N","\N","136","2010"
"2127","3524","000000002127","\N","10","23","4","2553","","2012-12-31 00:00:00","\N","\N","134","2006"
"1835","\N","000000001835","\N","10","23","3","2545","\N","2015-12-31 00:00:00","\N","\N","140","2010"
"14322","\N","000000014322","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2027","3786","000000002027","\N","10","23","4","2570","","2017-12-31 00:00:00","\N","\N","130","2007"
"8202","4338","000000008202","\N","10","23","4","2805","","2018-12-31 00:00:00","\N","\N","134","2012"
"2129","3526","000000002129","\N","10","23","5","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"14323","\N","000000014323","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8249","4293","000000008249","\N","10","23","4","2805","","2018-12-31 00:00:00","\N","\N","134","2012"
"8253","\N","000000008253","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8254","\N","000000008254","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11349","4333","000000011349","\N","10","23","4","2837","","2020-12-31 00:00:00","\N","\N","153","2012"
"8250","4295","000000008250","\N","10","23","4","2805","","2018-12-31 00:00:00","\N","\N","134","2012"
"2147","3899","000000002147","\N","10","23","4","2541","","2014-12-31 00:00:00","\N","\N","134","2008"
"2133","3525","000000002133","\N","10","23","4","2553","","2013-12-31 00:00:00","\N","\N","134","2007"
"14324","\N","000000014324","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"9613","\N","000000009613","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8251","4294","000000008251","\N","10","23","4","2805","","2018-12-31 00:00:00","\N","\N","134","2012"
"2163","3528","000000002163","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"10144","4159","000000010144","\N","10","23","4","2714","","2017-12-31 00:00:00","\N","\N","134","2010"
"7842","3708","000000007842","\N","10","23","4","2570","","2012-12-31 00:00:00","\N","\N","134","2006"
"2175","3525","000000002175","\N","10","23","5","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"2145","3895","000000002145","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"7878","3704","000000007878","\N","10","23","4","2570","","2012-12-31 00:00:00","\N","\N","134","2006"
"2202","3820","000000002202","\N","10","23","4","2549","","2016-12-31 00:00:00","\N","\N","140","2011"
"7939","3704","000000007939","\N","10","23","4","2569","","2013-12-31 00:00:00","\N","\N","134","2007"
"2154","\N","000000002154","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2155","\N","000000002155","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"7941","3712","000000007941","\N","10","23","4","2569","","2013-12-31 00:00:00","\N","\N","134","2007"
"2041","3791","000000002041","\N","10","23","5","2570","","2014-12-31 00:00:00","\N","\N","130","2004"
"7965","3707","000000007965","\N","10","23","4","2569","","2017-12-31 00:00:00","\N","\N","134","2011"
"2184","3527","000000002184","\N","10","23","5","2553","","2013-12-31 00:00:00","\N","\N","134","2007"
"2204","3818","000000002204","\N","10","23","4","2549","","2016-12-31 00:00:00","\N","\N","142","2011"
"3490","\N","000000003490","\N","10","23","2","2553","\N","2013-12-31 00:00:00","\N","\N","143","2008"
"7989","3707","000000007989","\N","10","23","4","2569","","2013-12-31 00:00:00","\N","\N","134","2007"
"2189","3523","000000002189","\N","10","23","4","2541","","2013-12-31 00:00:00","\N","\N","134","2007"
"7993","3703","000000007993","\N","10","23","4","2569","","2013-12-31 00:00:00","\N","\N","134","2007"
"2212","3528","000000002212","\N","10","23","4","2541","","2014-12-31 00:00:00","\N","\N","134","2008"
"10147","4157","000000010147","\N","10","23","4","2714","","2017-12-31 00:00:00","\N","\N","134","2010"
"2136","3583","000000002136","\N","10","23","4","2541","","2014-12-31 00:00:00","\N","\N","134","2008"
"14325","\N","000000014325","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2139","3585","000000002139","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"3145","3948","000000003145","\N","10","23","4","2627","","2023-12-31 00:00:00","\N","\N","132","2003"
"2146","3872","000000002146","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"2142","3591","000000002142","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"8252","4272","000000008252","\N","10","23","4","2805","","2017-12-31 00:00:00","\N","\N","134","2011"
"2148","3560","000000002148","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"7437","3731","000000007437","\N","10","23","4","2586","","2029-12-31 00:00:00","\N","\N","147","2009"
"2158","3561","000000002158","\N","10","23","4","2541","","2014-12-31 00:00:00","\N","\N","134","2008"
"9323","4224","000000009323","\N","10","23","5","2707","","2017-12-31 00:00:00","\N","\N","134","2010"
"2159","3556","000000002159","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"6410","3945","000000006410","\N","10","23","4","2627","","2025-12-31 00:00:00","\N","\N","132","2005"
"2164","3553","000000002164","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"6428","3946","000000006428","\N","10","23","4","2627","","2022-12-31 00:00:00","\N","\N","132","2002"
"2167","3587","000000002167","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"19028","\N","000000019028","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2190","3556","000000002190","\N","10","23","4","2541","","2014-12-31 00:00:00","\N","\N","134","2008"
"2185","\N","000000002185","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14326","\N","000000014326","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2192","3559","000000002192","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"1821","\N","000000001821","\N","10","23","4","2570","\N","2013-12-31 00:00:00","\N","\N","143","2008"
"14327","\N","000000014327","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"22708","5207","000000022708","\N","10","23","4","3861","","2020-12-31 00:00:00","\N","\N","160","2000"
"14328","\N","000000014328","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"3292","4255","000000003292","\N","10","23","4","2843","","2032-12-31 00:00:00","\N","\N","132","2012"
"3326","4284","000000003326","\N","10","23","4","2843","","2029-12-31 00:00:00","\N","\N","132","2009"
"23680","\N","000000023680","\N","10","23","2","3874","\N","2017-12-31 00:00:00","\N","\N","134","2010"
"23604","\N","000000023604","\N","10","23","2","3874","\N","2016-12-31 00:00:00","\N","\N","134","2009"
"21971","\N","000000021971","\N","10","23","2","3874","\N","2015-12-31 00:00:00","\N","\N","134","2008"
"2229","3893","000000002229","\N","10","23","4","2661","","2015-12-31 00:00:00","\N","\N","134","2009"
"24945","\N","000000024945","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2230","3902","000000002230","\N","10","23","4","2661","","2015-12-31 00:00:00","\N","\N","134","2009"
"10433","4248","000000010433","\N","10","23","4","2803","","2028-12-31 00:00:00","\N","\N","132","2008"
"2231","3901","000000002231","\N","10","23","4","2661","","2015-12-31 00:00:00","\N","\N","134","2009"
"8255","4367","000000008255","\N","10","23","4","2805","","2018-12-31 00:00:00","\N","\N","134","2012"
"2232","3924","000000002232","\N","10","23","4","2661","","2015-12-31 00:00:00","\N","\N","134","2009"
"10510","4286","000000010510","\N","10","23","4","2803","","2031-12-31 00:00:00","\N","\N","132","2011"
"8372","3962","000000008372","\N","10","23","4","2661","","2015-12-31 00:00:00","\N","\N","134","2009"
"24946","\N","000000024946","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8553","3986","000000008553","\N","10","23","4","2657","","2015-12-31 00:00:00","\N","\N","134","2009"
"8554","3983","000000008554","\N","10","23","4","2657","","2015-12-31 00:00:00","\N","\N","134","2009"
"14329","\N","000000014329","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14330","\N","000000014330","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14331","\N","000000014331","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2225","\N","000000002225","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2227","\N","000000002227","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8319","3744","000000008319","\N","10","23","7","2567","","2012-12-31 00:00:00","\N","\N","134","2006"
"24947","\N","000000024947","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8371","3929","000000008371","\N","10","23","4","2661","","2015-12-31 00:00:00","\N","\N","134","2009"
"14332","\N","000000014332","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8559","3984","000000008559","\N","10","23","4","2657","","2015-12-31 00:00:00","\N","\N","134","2009"
"8203","4340","000000008203","\N","10","23","4","2805","","2018-12-31 00:00:00","\N","\N","134","2012"
"14333","\N","000000014333","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8259","\N","000000008259","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"1799","\N","000000001799","\N","10","23","3","2545","\N","2016-12-31 00:00:00","\N","\N","139","2011"
"1836","\N","000000001836","\N","10","23","3","2545","\N","2016-12-31 00:00:00","\N","\N","141","2011"
"8260","\N","000000008260","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8261","\N","000000008261","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8262","\N","000000008262","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8263","\N","000000008263","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14334","\N","000000014334","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2106","3554","000000002106","\N","10","23","4","2542","","2014-12-31 00:00:00","\N","\N","134","2008"
"8264","\N","000000008264","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"6429","3945","000000006429","\N","10","23","4","2627","","2022-12-31 00:00:00","\N","\N","132","2002"
"2261","3645","000000002261","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"8265","\N","000000008265","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"11350","4282","000000011350","\N","10","23","4","2837","","2020-12-31 00:00:00","\N","\N","153","2012"
"8266","\N","000000008266","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8267","\N","000000008267","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2264","3590","000000002264","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"8268","\N","000000008268","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2269","3618","000000002269","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"7215","4006","000000007215","\N","10","23","4","2628","","2025-12-31 00:00:00","\N","\N","132","2005"
"7976","3703","000000007976","\N","10","23","4","2569","","2013-12-31 00:00:00","\N","\N","134","2007"
"2272","3558","000000002272","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"14335","\N","000000014335","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2293","3821","000000002293","\N","10","23","4","2549","","2016-12-31 00:00:00","\N","\N","140","2011"
"8001","3711","000000008001","\N","10","23","4","2569","","2013-12-31 00:00:00","\N","\N","134","2007"
"2313","3871","000000002313","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"2329","3818","000000002329","\N","10","23","4","2549","","2016-12-31 00:00:00","\N","\N","140","2011"
"11368","4364","000000011368","\N","10","23","4","2836","","2020-12-31 00:00:00","\N","\N","153","2012"
"2338","3819","000000002338","\N","10","23","4","2549","","2016-12-31 00:00:00","\N","\N","140","2011"
"22707","5173","000000022707","\N","10","23","4","3861","","2020-12-31 00:00:00","\N","\N","160","2000"
"2330","3864","000000002330","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"9908","4306","000000009908","\N","10","23","4","2805","","2018-12-31 00:00:00","\N","\N","134","2012"
"2276","3646","000000002276","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"2295","\N","000000002295","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8681","4267","000000008681","\N","10","23","4","2803","","2029-12-31 00:00:00","\N","\N","132","2009"
"14336","\N","000000014336","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"10432","4294","000000010432","\N","10","23","4","2803","","2028-12-31 00:00:00","\N","\N","132","2008"
"2278","3644","000000002278","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"7256","3993","000000007256","\N","10","23","4","2628","","2027-12-31 00:00:00","\N","\N","132","2007"
"7400","3728","000000007400","\N","10","23","4","2586","","2029-12-31 00:00:00","\N","\N","147","2009"
"2303","\N","000000002303","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"7704","3698","000000007704","\N","10","23","4","2586","","2029-12-31 00:00:00","\N","\N","147","2009"
"10509","4292","000000010509","\N","10","23","4","2803","","2030-12-31 00:00:00","\N","\N","132","2010"
"2028","\N","000000002028","\N","10","23","2","2570","\N","2017-12-31 00:00:00","\N","\N","130","2002"
"2042","\N","000000002042","\N","10","23","2","2570","\N","2017-12-31 00:00:00","\N","\N","130","2007"
"2279","3644","000000002279","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"1822","\N","000000001822","\N","10","23","4","2570","\N","2013-12-31 00:00:00","\N","\N","143","2008"
"25701","6035","000000025701","\N","0","\N","3","\N","","\N","\N","\N","\N","\N"
"24948","\N","000000024948","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2282","3621","000000002282","\N","10","23","4","2553","","2014-12-31 00:00:00","\N","\N","134","2008"
"14337","\N","000000014337","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"8561","\N","000000008561","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14338","\N","000000014338","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"14339","\N","000000014339","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2339","\N","000000002339","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2340","\N","000000002340","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2341","\N","000000002341","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2342","\N","000000002342","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2343","\N","000000002343","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2344","\N","000000002344","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2345","\N","000000002345","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2346","\N","000000002346","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2347","\N","000000002347","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2348","\N","000000002348","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2349","\N","000000002349","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2350","\N","000000002350","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2351","\N","000000002351","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2352","\N","000000002352","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2353","\N","000000002353","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2354","\N","000000002354","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2355","\N","000000002355","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2356","\N","000000002356","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2357","\N","000000002357","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2358","\N","000000002358","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"2359","\N","000000002359","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
